collected_at,source_url,name,foil_status,price,url,print_variation,image_url,cn_price,en_price,set_number,raw_text
2026-09-20T19:16:30+00:00,https://bilgewatermarket.com/cards,Cloud Drake,foil,0.20,https://bilgewatermarket.com/cards/VEN-048?print_variation=foiled,foiled,https://bilgewatermarket.com/assets/VEN-048-EN-WGFx_9br.png,¥0.50,$0.20,,Cloud Drake VEN-048/166 Foiled CN ¥0.50 EN $0.20
2026-09-20T19:16:30+00:00,https://bilgewatermarket.com/cards,Cloud Drake,nonfoil,0.04,https://bilgewatermarket.com/cards/VEN-048,normal,https://bilgewatermarket.com/assets/VEN-048-EN-WGFx_9br.png,¥0.50,$0.04,,Cloud Drake VEN-048/166 CN ¥0.50 EN $0.04
2026-09-20T19:16:30+00:00,https://bilgewatermarket.com/cards,Dredge Up,foil,0.43,https://bilgewatermarket.com/cards/VEN-049?print_variation=foiled,foiled,https://bilgewatermarket.com/assets/VEN-049-EN-B_ePmYth.png,¥1.99,$0.43,,Dredge Up VEN-049/166 Foiled CN ¥1.99 EN $0.43
2026-09-20T19:16:30+00:00,https://bilgewatermarket.com/cards,Dredge Up,nonfoil,0.10,https://bilgewatermarket.com/cards/VEN-049,normal,https://bilgewatermarket.com/assets/VEN-049-EN-B_ePmYth.png,¥0.54,$0.10,,Dredge Up VEN-049/166 CN ¥0.54 EN $0.10
2026-09-20T19:16:30+00:00,https://bilgewatermarket.com/cards,Grumpy Rockbear,foil,0.13,https://bilgewatermarket.com/cards/VEN-050?print_variation=foiled,foiled,https://bilgewatermarket.com/assets/VEN-050-EN-DsmQ1aGy.png,¥0.64,$0.13,,Grumpy Rockbear VEN-050/166 Foiled CN ¥0.64 EN $0.13
2026-09-20T19:16:30+00:00,https://bilgewatermarket.com/cards,Grumpy Rockbear,nonfoil,0.04,https://bilgewatermarket.com/cards/VEN-050,normal,https://bilgewatermarket.com/assets/VEN-050-EN-DsmQ1aGy.png,¥0.50,$0.04,,Grumpy Rockbear VEN-050/166 CN ¥0.50 EN $0.04
2026-09-20T19:16:30+00:00,https://bilgewatermarket.com/cards,Iterative Design,foil,0.24,https://bilgewatermarket.com/cards/VEN-051?print_variation=foiled,foiled,https://bilgewatermarket.com/assets/VEN-051-EN-MrRDJaWe.png,¥0.66,$0.24,,Iterative Design VEN-051/166 Foiled CN ¥0.66 EN $0.24
2026-09-20T19:16:30+00:00,https://bilgewatermarket.com/cards,Iterative Design,nonfoil,0.08,https://bilgewatermarket.com/cards/VEN-051,normal,https://bilgewatermarket.com/assets/VEN-051-EN-MrRDJaWe.png,¥0.66,$0.08,,Iterative Design VEN-051/166 CN ¥0.66 EN $0.08
2026-09-20T19:16:30+00:00,https://bilgewatermarket.com/cards,Mesmerize,foil,0.29,https://bilgewatermarket.com/cards/VEN-052?print_variation=foiled,foiled,https://bilgewatermarket.com/assets/VEN-052-EN-DXojzohb.png,¥1.00,$0.29,,Mesmerize VEN-052/166 Foiled CN ¥1.00 EN $0.29
2026-09-20T19:16:30+00:00,https://bilgewatermarket.com/cards,Mesmerize,nonfoil,0.11,https://bilgewatermarket.com/cards/VEN-052,normal,https://bilgewatermarket.com/assets/VEN-052-EN-DXojzohb.png,¥0.50,$0.11,,Mesmerize VEN-052/166 CN ¥0.50 EN $0.11
2026-09-20T19:16:30+00:00,https://bilgewatermarket.com/cards,Otterpus,foil,0.16,https://bilgewatermarket.com/cards/VEN-053?print_variation=foiled,foiled,https://bilgewatermarket.com/assets/VEN-053-EN-wfW1Layq.png,¥0.95,$0.16,,Otterpus VEN-053/166 Foiled CN ¥0.95 EN $0.16
2026-09-20T19:16:30+00:00,https://bilgewatermarket.com/cards,Otterpus,nonfoil,0.10,https://bilgewatermarket.com/cards/VEN-053,normal,https://bilgewatermarket.com/assets/VEN-053-EN-wfW1Layq.png,¥0.50,$0.10,,Otterpus VEN-053/166 CN ¥0.50 EN $0.10
2026-09-20T19:16:30+00:00,https://bilgewatermarket.com/cards,Questionable Tome,foil,0.34,https://bilgewatermarket.com/cards/VEN-054?print_variation=foiled,foiled,https://bilgewatermarket.com/assets/VEN-054-EN-WKHM6QTR.png,¥0.88,$0.34,,Questionable Tome VEN-054/166 Foiled CN ¥0.88 EN $0.34
2026-09-20T19:16:30+00:00,https://bilgewatermarket.com/cards,Questionable Tome,nonfoil,0.05,https://bilgewatermarket.com/cards/VEN-054,normal,https://bilgewatermarket.com/assets/VEN-054-EN-WKHM6QTR.png,¥0.66,$0.05,,Questionable Tome VEN-054/166 CN ¥0.66 EN $0.05
2026-09-20T19:16:30+00:00,https://bilgewatermarket.com/cards,Applied Researchers,foil,0.73,https://bilgewatermarket.com/cards/VEN-055?print_variation=foiled,foiled,https://bilgewatermarket.com/assets/VEN-055-EN-BT5B6yNz.png,¥3.24,$0.73,,Applied Researchers VEN-055/166 Foiled CN ¥3.24 EN $0.73
2026-09-20T19:16:30+00:00,https://bilgewatermarket.com/cards,Applied Researchers,nonfoil,0.14,https://bilgewatermarket.com/cards/VEN-055,normal,https://bilgewatermarket.com/assets/VEN-055-EN-BT5B6yNz.png,¥1.06,$0.14,,Applied Researchers VEN-055/166 CN ¥1.06 EN $0.14
2026-09-20T19:16:30+00:00,https://bilgewatermarket.com/cards,Clairvoyance,foil,0.24,https://bilgewatermarket.com/cards/VEN-056?print_variation=foiled,foiled,https://bilgewatermarket.com/assets/VEN-056-EN-DZNiFWB9.png,¥2.84,$0.24,,Clairvoyance VEN-056/166 Foiled CN ¥2.84 EN $0.24
2026-09-20T19:16:30+00:00,https://bilgewatermarket.com/cards,Clairvoyance,nonfoil,0.17,https://bilgewatermarket.com/cards/VEN-056,normal,https://bilgewatermarket.com/assets/VEN-056-EN-DZNiFWB9.png,¥1.20,$0.17,,Clairvoyance VEN-056/166 CN ¥1.20 EN $0.17
2026-09-20T19:16:30+00:00,https://bilgewatermarket.com/cards,Covert Informant,foil,0.21,https://bilgewatermarket.com/cards/VEN-057?print_variation=foiled,foiled,https://bilgewatermarket.com/assets/VEN-057-EN-t70vRLK_.png,¥1.00,$0.21,,Covert Informant VEN-057/166 Foiled CN ¥1.00 EN $0.21
2026-09-20T19:16:30+00:00,https://bilgewatermarket.com/cards,Covert Informant,nonfoil,0.07,https://bilgewatermarket.com/cards/VEN-057,normal,https://bilgewatermarket.com/assets/VEN-057-EN-t70vRLK_.png,¥0.50,$0.07,,Covert Informant VEN-057/166 CN ¥0.50 EN $0.07
2026-09-20T19:16:30+00:00,https://bilgewatermarket.com/cards,Patched Porobot,foil,0.61,https://bilgewatermarket.com/cards/VEN-058?print_variation=foiled,foiled,https://bilgewatermarket.com/assets/VEN-058-EN-i_v0R9Mh.png,¥3.00,$0.61,,Patched Porobot VEN-058/166 Foiled CN ¥3.00 EN $0.61
2026-09-20T19:16:30+00:00,https://bilgewatermarket.com/cards,Patched Porobot,nonfoil,0.16,https://bilgewatermarket.com/cards/VEN-058,normal,https://bilgewatermarket.com/assets/VEN-058-EN-i_v0R9Mh.png,¥1.96,$0.16,,Patched Porobot VEN-058/166 CN ¥1.96 EN $0.16
2026-09-20T19:16:30+00:00,https://bilgewatermarket.com/cards,Shock Blast,foil,0.43,https://bilgewatermarket.com/cards/VEN-059?print_variation=foiled,foiled,https://bilgewatermarket.com/assets/VEN-059-EN-wy9ej77B.png,¥3.09,$0.43,,Shock Blast VEN-059/166 Foiled CN ¥3.09 EN $0.43
2026-09-20T19:16:30+00:00,https://bilgewatermarket.com/cards,Shock Blast,nonfoil,0.10,https://bilgewatermarket.com/cards/VEN-059,normal,https://bilgewatermarket.com/assets/VEN-059-EN-wy9ej77B.png,¥0.96,$0.10,,Shock Blast VEN-059/166 CN ¥0.96 EN $0.10
2026-09-20T19:16:30+00:00,https://bilgewatermarket.com/cards,Sky Cruiser,foil,0.13,https://bilgewatermarket.com/cards/VEN-060?print_variation=foiled,foiled,https://bilgewatermarket.com/assets/VEN-060-EN-CmvVMeEj.png,¥0.52,$0.13,,Sky Cruiser VEN-060/166 Foiled CN ¥0.52 EN $0.13
2026-09-20T19:16:30+00:00,https://bilgewatermarket.com/cards,Sky Cruiser,nonfoil,0.07,https://bilgewatermarket.com/cards/VEN-060,normal,https://bilgewatermarket.com/assets/VEN-060-EN-CmvVMeEj.png,¥0.50,$0.07,,Sky Cruiser VEN-060/166 CN ¥0.50 EN $0.07
2026-09-20T19:16:30+00:00,https://bilgewatermarket.com/cards,Decree of Insight,nonfoil,0.35,https://bilgewatermarket.com/cards/VEN-061,normal,https://bilgewatermarket.com/assets/VEN-061-EN-Do6MPRUG.png,¥3.52,$0.35,,Decree of Insight VEN-061/166 CN ¥3.52 EN $0.35
2026-09-20T19:16:30+00:00,https://bilgewatermarket.com/cards,Hextech Formula,nonfoil,0.16,https://bilgewatermarket.com/cards/VEN-062,normal,https://bilgewatermarket.com/assets/VEN-062-EN-BnHJRos-.png,¥0.90,$0.16,,Hextech Formula VEN-062/166 CN ¥0.90 EN $0.16
2026-09-20T19:16:30+00:00,https://bilgewatermarket.com/cards,"Nasus, Guardian of Knowledge",nonfoil,0.13,https://bilgewatermarket.com/cards/VEN-063,normal,https://bilgewatermarket.com/assets/VEN-063-EN-DqS1r1N9.png,¥0.56,$0.13,,"Nasus, Guardian of Knowledge VEN-063/166 CN ¥0.56 EN $0.13"
2026-09-20T19:16:30+00:00,https://bilgewatermarket.com/cards,"Nasus, Guardian of Knowledge",nonfoil,1.17,https://bilgewatermarket.com/cards/VEN-063a?print_variation=showcase,showcase,https://bilgewatermarket.com/assets/VEN-063a-EN-pRvjhPfW.png,¥3.47,$1.17,,"Nasus, Guardian of Knowledge VEN-063A/166 Showcase CN ¥3.47 EN $1.17"
2026-09-20T19:16:30+00:00,https://bilgewatermarket.com/cards,Plaza Guardian,nonfoil,0.19,https://bilgewatermarket.com/cards/VEN-064,normal,https://bilgewatermarket.com/assets/VEN-064-EN-DvBVQ6iF.png,¥0.61,$0.19,,Plaza Guardian VEN-064/166 CN ¥0.61 EN $0.19
2026-09-20T19:16:30+00:00,https://bilgewatermarket.com/cards,"Swain, Visionary",nonfoil,0.19,https://bilgewatermarket.com/cards/VEN-065,normal,https://bilgewatermarket.com/assets/VEN-065-EN-DvT4ExBY.png,¥1.96,$0.19,,"Swain, Visionary VEN-065/166 CN ¥1.96 EN $0.19"
2026-09-20T19:16:30+00:00,https://bilgewatermarket.com/cards,Temporal Breach,nonfoil,0.55,https://bilgewatermarket.com/cards/VEN-066,normal,https://bilgewatermarket.com/assets/VEN-066-EN-beejkN42.png,¥9.71,$0.55,,Temporal Breach VEN-066/166 CN ¥9.71 EN $0.55
2026-09-20T19:16:30+00:00,https://bilgewatermarket.com/cards,Bottled Constellation,nonfoil,0.54,https://bilgewatermarket.com/cards/VEN-067,normal,https://bilgewatermarket.com/assets/VEN-067-EN-DNHLa_rY.png,¥2.82,$0.54,,Bottled Constellation VEN-067/166 CN ¥2.82 EN $0.54
2026-09-20T19:16:30+00:00,https://bilgewatermarket.com/cards,"Jayce, Brilliant Inventor",nonfoil,0.46,https://bilgewatermarket.com/cards/VEN-068,normal,https://bilgewatermarket.com/assets/VEN-068-EN-Dtumw_Zz.png,¥3.01,$0.46,,"Jayce, Brilliant Inventor VEN-068/166 CN ¥3.01 EN $0.46"
2026-09-20T19:16:30+00:00,https://bilgewatermarket.com/cards,"Jayce, Brilliant Inventor",nonfoil,1.50,https://bilgewatermarket.com/cards/VEN-068a?print_variation=showcase,showcase,https://bilgewatermarket.com/assets/VEN-068a-EN-BXlDNQr4.png,¥7.21,$1.50,,"Jayce, Brilliant Inventor VEN-068A/166 Showcase CN ¥7.21 EN $1.50"
2026-09-20T19:16:30+00:00,https://bilgewatermarket.com/cards,"Mel, Newly Awakened",nonfoil,1.09,https://bilgewatermarket.com/cards/VEN-069,normal,https://bilgewatermarket.com/assets/VEN-069-EN-COmTRmaG.png,¥5.75,$1.09,,"Mel, Newly Awakened VEN-069/166 CN ¥5.75 EN $1.09"
2026-09-20T19:16:30+00:00,https://bilgewatermarket.com/cards,"Mel, Newly Awakened",nonfoil,3.57,https://bilgewatermarket.com/cards/VEN-069a?print_variation=showcase,showcase,https://bilgewatermarket.com/assets/VEN-069a-EN-BgBHxMWH.png,¥11.33,$3.57,,"Mel, Newly Awakened VEN-069A/166 Showcase CN ¥11.33 EN $3.57"
2026-09-20T19:16:30+00:00,https://bilgewatermarket.com/cards,Brutal Hunter,foil,0.15,https://bilgewatermarket.com/cards/VEN-070?print_variation=foiled,foiled,https://bilgewatermarket.com/assets/VEN-070-EN-BBw0JrIr.png,¥0.51,$0.15,,Brutal Hunter VEN-070/166 Foiled CN ¥0.51 EN $0.15
2026-09-20T19:16:30+00:00,https://bilgewatermarket.com/cards,Brutal Hunter,nonfoil,0.05,https://bilgewatermarket.com/cards/VEN-070,normal,https://bilgewatermarket.com/assets/VEN-070-EN-BBw0JrIr.png,¥0.50,$0.05,,Brutal Hunter VEN-070/166 CN ¥0.50 EN $0.05
2026-09-20T19:16:30+00:00,https://bilgewatermarket.com/cards,Fretful Feline,foil,0.14,https://bilgewatermarket.com/cards/VEN-071?print_variation=foiled,foiled,https://bilgewatermarket.com/assets/VEN-071-EN-Do7lfOl3.png,¥0.50,$0.14,,Fretful Feline VEN-071/166 Foiled CN ¥0.50 EN $0.14
2026-09-20T19:16:30+00:00,https://bilgewatermarket.com/cards,Fretful Feline,nonfoil,0.04,https://bilgewatermarket.com/cards/VEN-071,normal,https://bilgewatermarket.com/assets/VEN-071-EN-Do7lfOl3.png,¥0.50,$0.04,,Fretful Feline VEN-071/166 CN ¥0.50 EN $0.04
2026-09-20T19:16:30+00:00,https://bilgewatermarket.com/cards,Guttural Roar,foil,0.25,https://bilgewatermarket.com/cards/VEN-072?print_variation=foiled,foiled,https://bilgewatermarket.com/assets/VEN-072-EN-BmIr8-tQ.png,¥1.05,$0.25,,Guttural Roar VEN-072/166 Foiled CN ¥1.05 EN $0.25
2026-09-20T19:16:30+00:00,https://bilgewatermarket.com/cards,Guttural Roar,nonfoil,0.06,https://bilgewatermarket.com/cards/VEN-072,normal,https://bilgewatermarket.com/assets/VEN-072-EN-BmIr8-tQ.png,¥0.51,$0.06,,Guttural Roar VEN-072/166 CN ¥0.51 EN $0.06
2026-09-20T19:16:30+00:00,https://bilgewatermarket.com/cards,Jagged Cutlass,foil,0.18,https://bilgewatermarket.com/cards/VEN-073?print_variation=foiled,foiled,https://bilgewatermarket.com/assets/VEN-073-EN-i0eR0RLy.png,¥0.61,$0.18,,Jagged Cutlass VEN-073/166 Foiled CN ¥0.61 EN $0.18
2026-09-20T19:16:30+00:00,https://bilgewatermarket.com/cards,Jagged Cutlass,nonfoil,0.08,https://bilgewatermarket.com/cards/VEN-073,normal,https://bilgewatermarket.com/assets/VEN-073-EN-i0eR0RLy.png,¥0.50,$0.08,,Jagged Cutlass VEN-073/166 CN ¥0.50 EN $0.08
2026-09-20T19:16:30+00:00,https://bilgewatermarket.com/cards,Legion Marauder,foil,0.23,https://bilgewatermarket.com/cards/VEN-074?print_variation=foiled,foiled,https://bilgewatermarket.com/assets/VEN-074-EN-Ccc3s0Aw.png,¥1.52,$0.23,,Legion Marauder VEN-074/166 Foiled CN ¥1.52 EN $0.23
2026-09-20T19:16:30+00:00,https://bilgewatermarket.com/cards,Legion Marauder,nonfoil,0.05,https://bilgewatermarket.com/cards/VEN-074,normal,https://bilgewatermarket.com/assets/VEN-074-EN-Ccc3s0Aw.png,¥0.53,$0.05,,Legion Marauder VEN-074/166 CN ¥0.53 EN $0.05
2026-09-20T19:16:30+00:00,https://bilgewatermarket.com/cards,Platewyrm Egg,foil,0.25,https://bilgewatermarket.com/cards/VEN-075?print_variation=foiled,foiled,https://bilgewatermarket.com/assets/VEN-075-EN-n7AqzMTZ.png,¥3.34,$0.25,,Platewyrm Egg VEN-075/166 Foiled CN ¥3.34 EN $0.25
2026-09-20T19:16:30+00:00,https://bilgewatermarket.com/cards,Platewyrm Egg,nonfoil,0.12,https://bilgewatermarket.com/cards/VEN-075,normal,https://bilgewatermarket.com/assets/VEN-075-EN-n7AqzMTZ.png,¥0.61,$0.12,,Platewyrm Egg VEN-075/166 CN ¥0.61 EN $0.12
2026-09-20T19:16:30+00:00,https://bilgewatermarket.com/cards,Repair Specialist,foil,0.26,https://bilgewatermarket.com/cards/VEN-076?print_variation=foiled,foiled,https://bilgewatermarket.com/assets/VEN-076-EN-C3K8gFpm.png,¥0.85,$0.26,,Repair Specialist VEN-076/166 Foiled CN ¥0.85 EN $0.26
2026-09-20T19:16:30+00:00,https://bilgewatermarket.com/cards,Repair Specialist,nonfoil,0.10,https://bilgewatermarket.com/cards/VEN-076,normal,https://bilgewatermarket.com/assets/VEN-076-EN-C3K8gFpm.png,¥0.50,$0.10,,Repair Specialist VEN-076/166 CN ¥0.50 EN $0.10
2026-09-20T19:16:30+00:00,https://bilgewatermarket.com/cards,Tools of Empire,foil,0.30,https://bilgewatermarket.com/cards/VEN-077?print_variation=foiled,foiled,https://bilgewatermarket.com/assets/VEN-077-EN-CsEVKpSM.png,¥1.00,$0.30,,Tools of Empire VEN-077/166 Foiled CN ¥1.00 EN $0.30
2026-09-20T19:16:30+00:00,https://bilgewatermarket.com/cards,Tools of Empire,nonfoil,0.05,https://bilgewatermarket.com/cards/VEN-077,normal,https://bilgewatermarket.com/assets/VEN-077-EN-CsEVKpSM.png,¥0.52,$0.05,,Tools of Empire VEN-077/166 CN ¥0.52 EN $0.05
2026-09-20T19:16:30+00:00,https://bilgewatermarket.com/cards,Baccai Witherclaw,foil,0.32,https://bilgewatermarket.com/cards/VEN-078?print_variation=foiled,foiled,https://bilgewatermarket.com/assets/VEN-078-EN-hWHuk34D.png,¥1.00,$0.32,,Baccai Witherclaw VEN-078/166 Foiled CN ¥1.00 EN $0.32
2026-09-20T19:16:30+00:00,https://bilgewatermarket.com/cards,Baccai Witherclaw,nonfoil,0.06,https://bilgewatermarket.com/cards/VEN-078,normal,https://bilgewatermarket.com/assets/VEN-078-EN-hWHuk34D.png,¥0.53,$0.06,,Baccai Witherclaw VEN-078/166 CN ¥0.53 EN $0.06
2026-09-20T19:16:30+00:00,https://bilgewatermarket.com/cards,Dame the Despoiler,foil,0.21,https://bilgewatermarket.com/cards/VEN-079?print_variation=foiled,foiled,https://bilgewatermarket.com/assets/VEN-079-EN-Dgt9D4yo.png,¥0.52,$0.21,,Dame the Despoiler VEN-079/166 Foiled CN ¥0.52 EN $0.21
2026-09-20T19:16:30+00:00,https://bilgewatermarket.com/cards,Dame the Despoiler,nonfoil,0.07,https://bilgewatermarket.com/cards/VEN-079,normal,https://bilgewatermarket.com/assets/VEN-079-EN-Dgt9D4yo.png,¥0.50,$0.07,,Dame the Despoiler VEN-079/166 CN ¥0.50 EN $0.07
2026-09-20T19:16:30+00:00,https://bilgewatermarket.com/cards,Noxian Demolitionist,foil,0.19,https://bilgewatermarket.com/cards/VEN-080?print_variation=foiled,foiled,https://bilgewatermarket.com/assets/VEN-080-EN--Wu8GZn8.png,¥1.07,$0.19,,Noxian Demolitionist VEN-080/166 Foiled CN ¥1.07 EN $0.19
2026-09-20T19:16:30+00:00,https://bilgewatermarket.com/cards,Noxian Demolitionist,nonfoil,0.08,https://bilgewatermarket.com/cards/VEN-080,normal,https://bilgewatermarket.com/assets/VEN-080-EN--Wu8GZn8.png,¥0.69,$0.08,,Noxian Demolitionist VEN-080/166 CN ¥0.69 EN $0.08
2026-09-20T19:16:30+00:00,https://bilgewatermarket.com/cards,Onslaught,foil,0.31,https://bilgewatermarket.com/cards/VEN-081?print_variation=foiled,foiled,https://bilgewatermarket.com/assets/VEN-081-EN-DGC01Mt6.png,¥1.93,$0.31,,Onslaught VEN-081/166 Foiled CN ¥1.93 EN $0.31
2026-09-20T19:16:30+00:00,https://bilgewatermarket.com/cards,Onslaught,nonfoil,0.13,https://bilgewatermarket.com/cards/VEN-081,normal,https://bilgewatermarket.com/assets/VEN-081-EN-DGC01Mt6.png,¥1.04,$0.13,,Onslaught VEN-081/166 CN ¥1.04 EN $0.13
2026-09-20T19:16:30+00:00,https://bilgewatermarket.com/cards,Profiteer,foil,0.29,https://bilgewatermarket.com/cards/VEN-082?print_variation=foiled,foiled,https://bilgewatermarket.com/assets/VEN-082-EN-6kic8myQ.png,¥2.03,$0.29,,Profiteer VEN-082/166 Foiled CN ¥2.03 EN $0.29
2026-09-20T19:16:30+00:00,https://bilgewatermarket.com/cards,Profiteer,nonfoil,0.11,https://bilgewatermarket.com/cards/VEN-082,normal,https://bilgewatermarket.com/assets/VEN-082-EN-6kic8myQ.png,¥1.21,$0.11,,Profiteer VEN-082/166 CN ¥1.21 EN $0.11
2026-09-20T19:16:30+00:00,https://bilgewatermarket.com/cards,Rampage,foil,0.72,https://bilgewatermarket.com/cards/VEN-083?print_variation=foiled,foiled,https://bilgewatermarket.com/assets/VEN-083-EN-BIEybsQE.png,¥6.37,$0.72,,Rampage VEN-083/166 Foiled CN ¥6.37 EN $0.72
2026-09-20T19:16:30+00:00,https://bilgewatermarket.com/cards,Rampage,nonfoil,0.25,https://bilgewatermarket.com/cards/VEN-083,normal,https://bilgewatermarket.com/assets/VEN-083-EN-BIEybsQE.png,¥1.50,$0.25,,Rampage VEN-083/166 CN ¥1.50 EN $0.25
2026-09-20T19:16:30+00:00,https://bilgewatermarket.com/cards,"Ambessa, The Wolf",nonfoil,0.20,https://bilgewatermarket.com/cards/VEN-084,normal,https://bilgewatermarket.com/assets/VEN-084-EN-Det7UPYF.png,¥1.89,$0.20,,"Ambessa, The Wolf VEN-084/166 CN ¥1.89 EN $0.20"
2026-09-20T19:16:30+00:00,https://bilgewatermarket.com/cards,"Ambessa, The Wolf",nonfoil,1.79,https://bilgewatermarket.com/cards/VEN-084a?print_variation=showcase,showcase,https://bilgewatermarket.com/assets/VEN-084a-EN-Bne2UZi0.png,¥9.02,$1.79,,"Ambessa, The Wolf VEN-084A/166 Showcase CN ¥9.02 EN $1.79"
2026-09-20T19:16:30+00:00,https://bilgewatermarket.com/cards,Decree of Strength,nonfoil,0.33,https://bilgewatermarket.com/cards/VEN-085,normal,https://bilgewatermarket.com/assets/VEN-085-EN-DGsRPBZ7.png,¥3.58,$0.33,,Decree of Strength VEN-085/166 CN ¥3.58 EN $0.33
2026-09-20T19:16:30+00:00,https://bilgewatermarket.com/cards,"Gangplank, Naval",nonfoil,0.23,https://bilgewatermarket.com/cards/VEN-086,normal,https://bilgewatermarket.com/assets/VEN-086-EN-CvTg0bFJ.png,¥1.59,$0.23,,"Gangplank, Naval VEN-086/166 CN ¥1.59 EN $0.23"
2026-09-20T19:16:30+00:00,https://bilgewatermarket.com/cards,Hextech Disc,nonfoil,0.18,https://bilgewatermarket.com/cards/VEN-087,normal,https://bilgewatermarket.com/assets/VEN-087-EN-CrcAMXPZ.png,¥1.13,$0.18,,Hextech Disc VEN-087/166 CN ¥1.13 EN $0.18
2026-09-20T19:16:30+00:00,https://bilgewatermarket.com/cards,"Jayce, Hammer in Hand",nonfoil,0.17,https://bilgewatermarket.com/cards/VEN-088,normal,https://bilgewatermarket.com/assets/VEN-088-EN-pWbYFoGK.png,¥1.28,$0.17,,"Jayce, Hammer in Hand VEN-088/166 CN ¥1.28 EN $0.17"
2026-09-20T19:16:30+00:00,https://bilgewatermarket.com/cards,"Jayce, Hammer in Hand",nonfoil,1.14,https://bilgewatermarket.com/cards/VEN-088a?print_variation=showcase,showcase,https://bilgewatermarket.com/assets/VEN-088a-EN-D-tcu65A.png,¥4.31,$1.14,,"Jayce, Hammer in Hand VEN-088A/166 Showcase CN ¥4.31 EN $1.14"
2026-09-20T19:16:30+00:00,https://bilgewatermarket.com/cards,Wild Claw,nonfoil,0.15,https://bilgewatermarket.com/cards/VEN-089,normal,https://bilgewatermarket.com/assets/VEN-089-EN-DjuOh8bv.png,¥0.66,$0.15,,Wild Claw VEN-089/166 CN ¥0.66 EN $0.15
2026-09-20T19:16:30+00:00,https://bilgewatermarket.com/cards,Cataclysmic Duel,nonfoil,0.50,https://bilgewatermarket.com/cards/VEN-090,normal,https://bilgewatermarket.com/assets/VEN-090-EN-DcLtUoYu.png,¥2.39,$0.50,,Cataclysmic Duel VEN-090/166 CN ¥2.39 EN $0.50
2026-09-20T19:16:30+00:00,https://bilgewatermarket.com/cards,Corrupted Dragon,nonfoil,0.59,https://bilgewatermarket.com/cards/VEN-091,normal,https://bilgewatermarket.com/assets/VEN-091-EN-_RU-3yoI.png,¥3.65,$0.59,,Corrupted Dragon VEN-091/166 CN ¥3.65 EN $0.59
2026-09-20T19:16:30+00:00,https://bilgewatermarket.com/cards,"Renekton, Brute",nonfoil,0.42,https://bilgewatermarket.com/cards/VEN-092,normal,https://bilgewatermarket.com/assets/VEN-092-EN-DkMPRHL8.png,¥1.49,$0.42,,"Renekton, Brute VEN-092/166 CN ¥1.49 EN $0.42"
2026-09-20T19:16:30+00:00,https://bilgewatermarket.com/cards,"Renekton, Brute",nonfoil,1.89,https://bilgewatermarket.com/cards/VEN-092a?print_variation=showcase,showcase,https://bilgewatermarket.com/assets/VEN-092a-EN--0lOGwVx.png,¥4.59,$1.89,,"Renekton, Brute VEN-092A/166 Showcase CN ¥4.59 EN $1.89"
2026-09-20T19:16:30+00:00,https://bilgewatermarket.com/cards,Kinkou Lifeblade,foil,0.13,https://bilgewatermarket.com/cards/VEN-093?print_variation=foiled,foiled,https://bilgewatermarket.com/assets/VEN-093-EN-CCh8yFUu.png,¥0.51,$0.13,,Kinkou Lifeblade VEN-093/166 Foiled CN ¥0.51 EN $0.13
2026-09-20T19:16:30+00:00,https://bilgewatermarket.com/cards,Kinkou Lifeblade,nonfoil,0.05,https://bilgewatermarket.com/cards/VEN-093,normal,https://bilgewatermarket.com/assets/VEN-093-EN-CCh8yFUu.png,¥0.50,$0.05,,Kinkou Lifeblade VEN-093/166 CN ¥0.50 EN $0.05
2026-09-20T19:16:30+00:00,https://bilgewatermarket.com/cards,Mask Mother,foil,0.21,https://bilgewatermarket.com/cards/VEN-094?print_variation=foiled,foiled,https://bilgewatermarket.com/assets/VEN-094-EN-zhkibLfS.png,¥1.05,$0.21,,Mask Mother VEN-094/166 Foiled CN ¥1.05 EN $0.21
2026-09-20T19:16:30+00:00,https://bilgewatermarket.com/cards,Mask Mother,nonfoil,0.07,https://bilgewatermarket.com/cards/VEN-094,normal,https://bilgewatermarket.com/assets/VEN-094-EN-zhkibLfS.png,¥0.50,$0.07,,Mask Mother VEN-094/166 CN ¥0.50 EN $0.07
2026-09-20T19:16:30+00:00,https://bilgewatermarket.com/cards,Shadow Order Disciple,foil,0.34,https://bilgewatermarket.com/cards/VEN-095?print_variation=foiled,foiled,https://bilgewatermarket.com/assets/VEN-095-EN-Djs_M261.png,¥2.14,$0.34,,Shadow Order Disciple VEN-095/166 Foiled CN ¥2.14 EN $0.34
2026-09-20T19:16:30+00:00,https://bilgewatermarket.com/cards,Shadow Order Disciple,nonfoil,0.10,https://bilgewatermarket.com/cards/VEN-095,normal,https://bilgewatermarket.com/assets/VEN-095-EN-Djs_M261.png,¥0.53,$0.10,,Shadow Order Disciple VEN-095/166 CN ¥0.53 EN $0.10
2026-09-20T19:16:30+00:00,https://bilgewatermarket.com/cards,Shadowblade Lurker,foil,0.24,https://bilgewatermarket.com/cards/VEN-096?print_variation=foiled,foiled,https://bilgewatermarket.com/assets/VEN-096-EN-LleB4Kxh.png,¥2.55,$0.24,,Shadowblade Lurker VEN-096/166 Foiled CN ¥2.55 EN $0.24
